"id";"fecha";"ano";"mes";"dia";"codigo";"nombre";"unidad_medida";"valor"
1994;"2015-09-14";2015;9;14;"uf";"Unidad de Fomento (UF)";"Pesos";25252.76
1995;"2015-09-15";2015;9;15;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.73
1996;"2015-09-15";2015;9;15;"uf";"Unidad de Fomento (UF)";"Pesos";25258.63
1997;"2015-09-16";2015;9;16;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.74
1998;"2015-09-16";2015;9;16;"uf";"Unidad de Fomento (UF)";"Pesos";25264.51
1999;"2015-09-17";2015;9;17;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.78
2000;"2015-09-17";2015;9;17;"uf";"Unidad de Fomento (UF)";"Pesos";25270.38
2001;"2015-09-18";2015;9;18;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.78
2002;"2015-09-18";2015;9;18;"uf";"Unidad de Fomento (UF)";"Pesos";25276.26
2003;"2015-09-19";2015;9;19;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.78
2004;"2015-09-19";2015;9;19;"uf";"Unidad de Fomento (UF)";"Pesos";25282.14
2005;"2015-09-20";2015;9;20;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.78
2006;"2015-09-20";2015;9;20;"uf";"Unidad de Fomento (UF)";"Pesos";25288.02
2007;"2015-09-21";2015;9;21;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.74
2008;"2015-09-21";2015;9;21;"uf";"Unidad de Fomento (UF)";"Pesos";25293.9
2009;"2015-09-22";2015;9;22;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.76
2010;"2015-09-22";2015;9;22;"uf";"Unidad de Fomento (UF)";"Pesos";25299.78
2011;"2015-09-23";2015;9;23;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.75
2012;"2015-09-23";2015;9;23;"uf";"Unidad de Fomento (UF)";"Pesos";25305.66
2013;"2015-09-24";2015;9;24;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.74
2014;"2015-09-24";2015;9;24;"uf";"Unidad de Fomento (UF)";"Pesos";25311.55
2015;"2015-09-25";2015;9;25;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.72
2016;"2015-09-25";2015;9;25;"uf";"Unidad de Fomento (UF)";"Pesos";25317.43
2017;"2015-09-26";2015;9;26;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.72
2018;"2015-09-26";2015;9;26;"uf";"Unidad de Fomento (UF)";"Pesos";25323.32
2019;"2015-09-27";2015;9;27;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.72
2020;"2015-09-27";2015;9;27;"uf";"Unidad de Fomento (UF)";"Pesos";25329.21
2021;"2015-09-28";2015;9;28;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.71
2022;"2015-09-28";2015;9;28;"uf";"Unidad de Fomento (UF)";"Pesos";25335.1
2023;"2015-09-29";2015;9;29;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.65
2024;"2015-09-29";2015;9;29;"uf";"Unidad de Fomento (UF)";"Pesos";25340.99
2025;"2015-09-30";2015;9;30;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.65
2026;"2015-09-30";2015;9;30;"uf";"Unidad de Fomento (UF)";"Pesos";25346.89
2027;"2015-10-01";2015;10;1;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.69
2028;"2015-10-01";2015;10;1;"uf";"Unidad de Fomento (UF)";"Pesos";25352.78
2029;"2015-10-02";2015;10;2;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.66
2030;"2015-10-02";2015;10;2;"uf";"Unidad de Fomento (UF)";"Pesos";25358.68
2031;"2015-10-03";2015;10;3;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.66
2032;"2015-10-03";2015;10;3;"uf";"Unidad de Fomento (UF)";"Pesos";25364.57
2033;"2015-10-04";2015;10;4;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.66
2034;"2015-10-04";2015;10;4;"uf";"Unidad de Fomento (UF)";"Pesos";25370.47
2035;"2015-10-05";2015;10;5;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.72
2036;"2015-10-05";2015;10;5;"uf";"Unidad de Fomento (UF)";"Pesos";25376.37
2037;"2015-10-06";2015;10;6;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.73
2038;"2015-10-06";2015;10;6;"uf";"Unidad de Fomento (UF)";"Pesos";25382.27
2039;"2015-10-07";2015;10;7;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.74
2040;"2015-10-07";2015;10;7;"uf";"Unidad de Fomento (UF)";"Pesos";25388.17
2041;"2015-10-08";2015;10;8;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";0.98
2042;"2015-10-08";2015;10;8;"uf";"Unidad de Fomento (UF)";"Pesos";25394.08
2043;"2015-10-09";2015;10;9;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.12
2044;"2015-10-09";2015;10;9;"uf";"Unidad de Fomento (UF)";"Pesos";25399.98
2045;"2015-10-10";2015;10;10;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.12
2046;"2015-10-10";2015;10;10;"uf";"Unidad de Fomento (UF)";"Pesos";25404.07
2047;"2015-10-11";2015;10;11;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.12
2048;"2015-10-11";2015;10;11;"uf";"Unidad de Fomento (UF)";"Pesos";25408.15
2049;"2015-10-12";2015;10;12;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.12
2050;"2015-10-12";2015;10;12;"uf";"Unidad de Fomento (UF)";"Pesos";25412.24
2051;"2015-10-13";2015;10;13;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.15
2052;"2015-10-13";2015;10;13;"uf";"Unidad de Fomento (UF)";"Pesos";25416.33
2053;"2015-10-14";2015;10;14;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.15
2054;"2015-10-14";2015;10;14;"uf";"Unidad de Fomento (UF)";"Pesos";25420.42
2055;"2015-10-15";2015;10;15;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.16
2056;"2015-10-15";2015;10;15;"uf";"Unidad de Fomento (UF)";"Pesos";25424.51
2057;"2015-10-16";2015;10;16;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.24
2058;"2015-10-16";2015;10;16;"uf";"Unidad de Fomento (UF)";"Pesos";25428.6
2059;"2015-10-17";2015;10;17;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.24
2060;"2015-10-17";2015;10;17;"uf";"Unidad de Fomento (UF)";"Pesos";25432.69
2061;"2015-10-18";2015;10;18;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.24
2062;"2015-10-18";2015;10;18;"uf";"Unidad de Fomento (UF)";"Pesos";25436.79
2063;"2015-10-19";2015;10;19;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.39
2064;"2015-10-19";2015;10;19;"uf";"Unidad de Fomento (UF)";"Pesos";25440.88
2065;"2015-10-20";2015;10;20;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.47
2066;"2015-10-20";2015;10;20;"uf";"Unidad de Fomento (UF)";"Pesos";25444.97
2067;"2015-10-21";2015;10;21;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.47
2068;"2015-10-21";2015;10;21;"uf";"Unidad de Fomento (UF)";"Pesos";25449.07
2069;"2015-10-22";2015;10;22;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.46
2070;"2015-10-22";2015;10;22;"uf";"Unidad de Fomento (UF)";"Pesos";25453.16
2071;"2015-10-23";2015;10;23;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.53
2072;"2015-10-23";2015;10;23;"uf";"Unidad de Fomento (UF)";"Pesos";25457.26
2073;"2015-10-24";2015;10;24;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.53
2074;"2015-10-24";2015;10;24;"uf";"Unidad de Fomento (UF)";"Pesos";25461.35
2075;"2015-10-25";2015;10;25;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.53
2076;"2015-10-25";2015;10;25;"uf";"Unidad de Fomento (UF)";"Pesos";25465.45
2077;"2015-10-26";2015;10;26;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.54
2078;"2015-10-26";2015;10;26;"uf";"Unidad de Fomento (UF)";"Pesos";25469.55
2079;"2015-10-27";2015;10;27;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.59
2080;"2015-10-27";2015;10;27;"uf";"Unidad de Fomento (UF)";"Pesos";25473.64
2081;"2015-10-28";2015;10;28;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.59
2082;"2015-10-28";2015;10;28;"uf";"Unidad de Fomento (UF)";"Pesos";25477.74
2083;"2015-10-29";2015;10;29;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.62
2084;"2015-10-29";2015;10;29;"uf";"Unidad de Fomento (UF)";"Pesos";25481.84
2085;"2015-10-30";2015;10;30;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.59
2086;"2015-10-30";2015;10;30;"uf";"Unidad de Fomento (UF)";"Pesos";25485.94
2087;"2015-10-31";2015;10;31;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.59
2088;"2015-10-31";2015;10;31;"uf";"Unidad de Fomento (UF)";"Pesos";25490.04
2089;"2015-11-01";2015;11;1;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.59
2090;"2015-11-01";2015;11;1;"uf";"Unidad de Fomento (UF)";"Pesos";25494.15
2091;"2015-11-02";2015;11;2;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.56
2092;"2015-11-02";2015;11;2;"uf";"Unidad de Fomento (UF)";"Pesos";25498.25
2093;"2015-11-03";2015;11;3;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.51
2094;"2015-11-03";2015;11;3;"uf";"Unidad de Fomento (UF)";"Pesos";25502.35
2095;"2015-11-04";2015;11;4;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.59
2096;"2015-11-04";2015;11;4;"uf";"Unidad de Fomento (UF)";"Pesos";25506.45
2097;"2015-11-05";2015;11;5;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.65
2098;"2015-11-05";2015;11;5;"uf";"Unidad de Fomento (UF)";"Pesos";25510.56
2099;"2015-11-06";2015;11;6;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.73
2100;"2015-11-06";2015;11;6;"uf";"Unidad de Fomento (UF)";"Pesos";25514.66
2101;"2015-11-07";2015;11;7;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.73
2102;"2015-11-07";2015;11;7;"uf";"Unidad de Fomento (UF)";"Pesos";25518.77
2103;"2015-11-08";2015;11;8;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.73
2104;"2015-11-08";2015;11;8;"uf";"Unidad de Fomento (UF)";"Pesos";25522.87
2105;"2015-11-09";2015;11;9;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.76
2106;"2015-11-09";2015;11;9;"uf";"Unidad de Fomento (UF)";"Pesos";25526.98
2107;"2015-11-10";2015;11;10;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.76
2108;"2015-11-10";2015;11;10;"uf";"Unidad de Fomento (UF)";"Pesos";25530.38
2109;"2015-11-11";2015;11;11;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.68
2110;"2015-11-11";2015;11;11;"uf";"Unidad de Fomento (UF)";"Pesos";25533.77
2111;"2015-11-12";2015;11;12;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.85
2112;"2015-11-12";2015;11;12;"uf";"Unidad de Fomento (UF)";"Pesos";25537.17
2113;"2015-11-13";2015;11;13;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.93
2114;"2015-11-13";2015;11;13;"uf";"Unidad de Fomento (UF)";"Pesos";25540.57
2115;"2015-11-14";2015;11;14;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.93
2116;"2015-11-14";2015;11;14;"uf";"Unidad de Fomento (UF)";"Pesos";25543.97
2117;"2015-11-15";2015;11;15;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.93
2118;"2015-11-15";2015;11;15;"uf";"Unidad de Fomento (UF)";"Pesos";25547.37
2119;"2015-11-16";2015;11;16;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.89
2120;"2015-11-16";2015;11;16;"uf";"Unidad de Fomento (UF)";"Pesos";25550.77
2121;"2015-11-17";2015;11;17;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.91
2122;"2015-11-17";2015;11;17;"uf";"Unidad de Fomento (UF)";"Pesos";25554.17
2123;"2015-11-18";2015;11;18;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.89
2124;"2015-11-18";2015;11;18;"uf";"Unidad de Fomento (UF)";"Pesos";25557.57
2125;"2015-11-19";2015;11;19;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.87
2126;"2015-11-19";2015;11;19;"uf";"Unidad de Fomento (UF)";"Pesos";25560.97
2127;"2015-11-20";2015;11;20;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.81
2128;"2015-11-20";2015;11;20;"uf";"Unidad de Fomento (UF)";"Pesos";25564.37
2129;"2015-11-21";2015;11;21;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.81
2130;"2015-11-21";2015;11;21;"uf";"Unidad de Fomento (UF)";"Pesos";25567.77
2131;"2015-11-22";2015;11;22;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.81
2132;"2015-11-22";2015;11;22;"uf";"Unidad de Fomento (UF)";"Pesos";25571.18
2133;"2015-11-23";2015;11;23;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.84
2134;"2015-11-23";2015;11;23;"uf";"Unidad de Fomento (UF)";"Pesos";25574.58
2135;"2015-11-24";2015;11;24;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.8
2136;"2015-11-24";2015;11;24;"uf";"Unidad de Fomento (UF)";"Pesos";25577.98
2137;"2015-11-25";2015;11;25;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.72
2138;"2015-11-25";2015;11;25;"uf";"Unidad de Fomento (UF)";"Pesos";25581.39
2139;"2015-11-26";2015;11;26;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.73
2140;"2015-11-26";2015;11;26;"uf";"Unidad de Fomento (UF)";"Pesos";25584.79
2141;"2015-11-27";2015;11;27;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.7
2142;"2015-11-27";2015;11;27;"uf";"Unidad de Fomento (UF)";"Pesos";25588.2
2143;"2015-11-28";2015;11;28;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.7
2144;"2015-11-28";2015;11;28;"uf";"Unidad de Fomento (UF)";"Pesos";25591.6
2145;"2015-11-29";2015;11;29;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.7
2146;"2015-11-29";2015;11;29;"uf";"Unidad de Fomento (UF)";"Pesos";25595.01
2147;"2015-11-30";2015;11;30;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.74
2148;"2015-11-30";2015;11;30;"uf";"Unidad de Fomento (UF)";"Pesos";25598.41
2149;"2015-12-01";2015;12;1;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.79
2150;"2015-12-01";2015;12;1;"uf";"Unidad de Fomento (UF)";"Pesos";25601.82
2151;"2015-12-02";2015;12;2;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.7
2152;"2015-12-02";2015;12;2;"uf";"Unidad de Fomento (UF)";"Pesos";25605.23
2153;"2015-12-03";2015;12;3;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.73
2154;"2015-12-03";2015;12;3;"uf";"Unidad de Fomento (UF)";"Pesos";25608.63
2155;"2015-12-04";2015;12;4;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.74
2156;"2015-12-04";2015;12;4;"uf";"Unidad de Fomento (UF)";"Pesos";25612.04
2157;"2015-12-05";2015;12;5;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.74
2158;"2015-12-05";2015;12;5;"uf";"Unidad de Fomento (UF)";"Pesos";25615.45
2159;"2015-12-06";2015;12;6;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.74
2160;"2015-12-06";2015;12;6;"uf";"Unidad de Fomento (UF)";"Pesos";25618.86
2161;"2015-12-07";2015;12;7;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.72
2162;"2015-12-07";2015;12;7;"uf";"Unidad de Fomento (UF)";"Pesos";25622.27
2163;"2015-12-08";2015;12;8;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.72
2164;"2015-12-08";2015;12;8;"uf";"Unidad de Fomento (UF)";"Pesos";25625.68
2165;"2015-12-09";2015;12;9;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.73
2166;"2015-12-09";2015;12;9;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2167;"2015-12-10";2015;12;10;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.71
2168;"2015-12-10";2015;12;10;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2169;"2015-12-11";2015;12;11;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.69
2170;"2015-12-11";2015;12;11;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2171;"2015-12-12";2015;12;12;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.69
2172;"2015-12-12";2015;12;12;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2173;"2015-12-13";2015;12;13;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.69
2174;"2015-12-13";2015;12;13;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2175;"2015-12-14";2015;12;14;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.67
2176;"2015-12-14";2015;12;14;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2177;"2015-12-15";2015;12;15;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.68
2178;"2015-12-15";2015;12;15;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2179;"2015-12-16";2015;12;16;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.74
2180;"2015-12-16";2015;12;16;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2181;"2015-12-17";2015;12;17;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.73
2182;"2015-12-17";2015;12;17;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2183;"2015-12-18";2015;12;18;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.76
2184;"2015-12-18";2015;12;18;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2185;"2015-12-19";2015;12;19;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.76
2186;"2015-12-19";2015;12;19;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2187;"2015-12-20";2015;12;20;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.76
2188;"2015-12-20";2015;12;20;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2189;"2015-12-21";2015;12;21;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.8
2190;"2015-12-21";2015;12;21;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2191;"2015-12-22";2015;12;22;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.79
2192;"2015-12-22";2015;12;22;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2193;"2015-12-23";2015;12;23;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.75
2194;"2015-12-23";2015;12;23;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2195;"2015-12-24";2015;12;24;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.75
2196;"2015-12-24";2015;12;24;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2197;"2015-12-25";2015;12;25;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.75
2198;"2015-12-25";2015;12;25;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2199;"2015-12-26";2015;12;26;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.75
2200;"2015-12-26";2015;12;26;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2201;"2015-12-27";2015;12;27;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.75
2202;"2015-12-27";2015;12;27;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2203;"2015-12-28";2015;12;28;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.73
2204;"2015-12-28";2015;12;28;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2205;"2015-12-29";2015;12;29;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.7
2206;"2015-12-29";2015;12;29;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2207;"2015-12-30";2015;12;30;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.73
2208;"2015-12-30";2015;12;30;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2209;"2015-12-31";2015;12;31;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.73
2210;"2015-12-31";2015;12;31;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2211;"2016-01-01";2016;1;1;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.73
2212;"2016-01-01";2016;1;1;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2213;"2016-01-02";2016;1;2;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.73
2214;"2016-01-02";2016;1;2;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2215;"2016-01-03";2016;1;3;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.73
2216;"2016-01-03";2016;1;3;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2217;"2016-01-04";2016;1;4;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.9
2218;"2016-01-04";2016;1;4;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2219;"2016-01-05";2016;1;5;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.7
2220;"2016-01-05";2016;1;5;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2221;"2016-01-06";2016;1;6;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.64
2222;"2016-01-06";2016;1;6;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2223;"2016-01-07";2016;1;7;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.58
2224;"2016-01-07";2016;1;7;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2225;"2016-01-08";2016;1;8;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.52
2226;"2016-01-08";2016;1;8;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2227;"2016-01-09";2016;1;9;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.52
2228;"2016-01-09";2016;1;9;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2229;"2016-01-10";2016;1;10;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.52
2230;"2016-01-10";2016;1;10;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2231;"2016-01-11";2016;1;11;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.54
2232;"2016-01-11";2016;1;11;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2233;"2016-01-12";2016;1;12;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.51
2234;"2016-01-12";2016;1;12;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2235;"2016-01-13";2016;1;13;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.48
2236;"2016-01-13";2016;1;13;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2237;"2016-01-14";2016;1;14;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.49
2238;"2016-01-14";2016;1;14;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2239;"2016-01-15";2016;1;15;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.5
2240;"2016-01-15";2016;1;15;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2241;"2016-01-16";2016;1;16;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.5
2242;"2016-01-16";2016;1;16;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2243;"2016-01-17";2016;1;17;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.5
2244;"2016-01-17";2016;1;17;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2245;"2016-01-18";2016;1;18;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.48
2246;"2016-01-18";2016;1;18;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2247;"2016-01-19";2016;1;19;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.47
2248;"2016-01-19";2016;1;19;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2249;"2016-01-20";2016;1;20;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.48
2250;"2016-01-20";2016;1;20;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2251;"2016-01-21";2016;1;21;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.46
2252;"2016-01-21";2016;1;21;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2253;"2016-01-22";2016;1;22;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.46
2254;"2016-01-22";2016;1;22;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2255;"2016-01-23";2016;1;23;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.46
2256;"2016-01-23";2016;1;23;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2257;"2016-01-24";2016;1;24;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.46
2258;"2016-01-24";2016;1;24;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2259;"2016-01-25";2016;1;25;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.48
2260;"2016-01-25";2016;1;25;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2261;"2016-01-26";2016;1;26;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.46
2262;"2016-01-26";2016;1;26;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2263;"2016-01-27";2016;1;27;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.47
2264;"2016-01-27";2016;1;27;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2265;"2016-01-28";2016;1;28;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.49
2266;"2016-01-28";2016;1;28;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2267;"2016-01-29";2016;1;29;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.5
2268;"2016-01-29";2016;1;29;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2269;"2016-01-30";2016;1;30;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.5
2270;"2016-01-30";2016;1;30;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2271;"2016-01-31";2016;1;31;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.5
2272;"2016-01-31";2016;1;31;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
2273;"2016-02-01";2016;2;1;"tabuf360";"Tasa TAB UF 360d";"Porcentaje";1.44
2274;"2016-02-01";2016;2;1;"uf";"Unidad de Fomento (UF)";"Pesos";25629.09
